Dataset,Optimizer,Topology,Emigration,ChoiceEmi,ChoiceImm,NumberEmiImm,IntervalEmiImm,ObjfName,k,ExecutionTime,SSE
smiley,GWO_mpi,TREE,CLONE,RANDOM,WORST,4,4,SSE,4,33.93,11.72
smiley,WOA_mpi,TREE,CLONE,RANDOM,WORST,4,4,SSE,4,34.04,11.77
smiley,MVO_mpi,TREE,CLONE,RANDOM,WORST,4,4,SSE,4,32.34,11.71
smiley,MFO_mpi,TREE,CLONE,RANDOM,WORST,4,4,SSE,4,32.0,11.71
smiley,CS_mpi,TREE,CLONE,RANDOM,WORST,4,4,SSE,4,63.92,12.16
smiley,SSA_mpi,TREE,CLONE,RANDOM,RANDOM,4,4,SSE,4,32.44,11.71
smiley,PSO_mpi,TREE,CLONE,RANDOM,RANDOM,4,4,SSE,4,31.33,11.71
smiley,GA_mpi,TREE,CLONE,RANDOM,RANDOM,4,4,SSE,4,32.22,12.35
smiley,BAT_mpi,TREE,CLONE,RANDOM,RANDOM,4,4,SSE,4,30.23,11.71
smiley,FFA_mpi,TREE,CLONE,RANDOM,RANDOM,4,4,SSE,4,34.55,11.71
smiley,GWO_mpi,TREE,CLONE,RANDOM,RANDOM,4,4,SSE,4,32.6,11.72
smiley,WOA_mpi,TREE,CLONE,RANDOM,RANDOM,4,4,SSE,4,32.21,11.73
smiley,MVO_mpi,TREE,CLONE,RANDOM,RANDOM,4,4,SSE,4,32.88,11.71
smiley,MFO_mpi,TREE,CLONE,RANDOM,RANDOM,4,4,SSE,4,33.39,11.71
smiley,CS_mpi,TREE,CLONE,RANDOM,RANDOM,4,4,SSE,4,67.71,35.18
smiley,SSA_mpi,TREE,REMOVE,BEST,BEST,4,4,SSE,4,33.79,11.71
smiley,PSO_mpi,TREE,REMOVE,BEST,BEST,4,4,SSE,4,32.02,11.71
smiley,GA_mpi,TREE,REMOVE,BEST,BEST,4,4,SSE,4,31.61,12.22
smiley,BAT_mpi,TREE,REMOVE,BEST,BEST,4,4,SSE,4,31.47,11.71
smiley,FFA_mpi,TREE,REMOVE,BEST,BEST,4,4,SSE,4,34.18,11.71
smiley,GWO_mpi,TREE,REMOVE,BEST,BEST,4,4,SSE,4,30.91,11.72
smiley,WOA_mpi,TREE,REMOVE,BEST,BEST,4,4,SSE,4,33.33,11.72
smiley,MVO_mpi,TREE,REMOVE,BEST,BEST,4,4,SSE,4,32.8,11.71
smiley,MFO_mpi,TREE,REMOVE,BEST,BEST,4,4,SSE,4,33.38,11.71
smiley,CS_mpi,TREE,REMOVE,BEST,BEST,4,4,SSE,4,62.03,12.0
smiley,SSA_mpi,TREE,REMOVE,BEST,WORST,4,4,SSE,4,34.14,11.71
smiley,PSO_mpi,TREE,REMOVE,BEST,WORST,4,4,SSE,4,34.62,11.71
smiley,GA_mpi,TREE,REMOVE,BEST,WORST,4,4,SSE,4,33.64,12.27
smiley,BAT_mpi,TREE,REMOVE,BEST,WORST,4,4,SSE,4,28.87,11.71
smiley,FFA_mpi,TREE,REMOVE,BEST,WORST,4,4,SSE,4,32.71,11.71
smiley,GWO_mpi,TREE,REMOVE,BEST,WORST,4,4,SSE,4,33.42,11.72
smiley,WOA_mpi,TREE,REMOVE,BEST,WORST,4,4,SSE,4,32.33,11.75
smiley,MVO_mpi,TREE,REMOVE,BEST,WORST,4,4,SSE,4,35.02,11.71
smiley,MFO_mpi,TREE,REMOVE,BEST,WORST,4,4,SSE,4,34.7,11.71
smiley,CS_mpi,TREE,REMOVE,BEST,WORST,4,4,SSE,4,60.34,12.0
smiley,SSA_mpi,TREE,REMOVE,BEST,RANDOM,4,4,SSE,4,35.59,11.71
smiley,PSO_mpi,TREE,REMOVE,BEST,RANDOM,4,4,SSE,4,33.68,11.71
smiley,GA_mpi,TREE,REMOVE,BEST,RANDOM,4,4,SSE,4,34.99,12.18
smiley,BAT_mpi,TREE,REMOVE,BEST,RANDOM,4,4,SSE,4,30.73,11.71
smiley,FFA_mpi,TREE,REMOVE,BEST,RANDOM,4,4,SSE,4,33.03,11.71
smiley,GWO_mpi,TREE,REMOVE,BEST,RANDOM,4,4,SSE,4,32.31,11.72
smiley,WOA_mpi,TREE,REMOVE,BEST,RANDOM,4,4,SSE,4,31.54,11.72
smiley,MVO_mpi,TREE,REMOVE,BEST,RANDOM,4,4,SSE,4,32.7,11.71
smiley,MFO_mpi,TREE,REMOVE,BEST,RANDOM,4,4,SSE,4,32.1,11.71
smiley,CS_mpi,TREE,REMOVE,BEST,RANDOM,4,4,SSE,4,62.11,279.51
smiley,SSA_mpi,TREE,REMOVE,WORST,BEST,4,4,SSE,4,31.18,11.71
smiley,PSO_mpi,TREE,REMOVE,WORST,BEST,4,4,SSE,4,32.69,11.71
smiley,GA_mpi,TREE,REMOVE,WORST,BEST,4,4,SSE,4,30.88,13.57
smiley,BAT_mpi,TREE,REMOVE,WORST,BEST,4,4,SSE,4,30.77,11.71
smiley,FFA_mpi,TREE,REMOVE,WORST,BEST,4,4,SSE,4,35.05,11.71
smiley,GWO_mpi,TREE,REMOVE,WORST,BEST,4,4,SSE,4,30.94,11.72
smiley,WOA_mpi,TREE,REMOVE,WORST,BEST,4,4,SSE,4,34.6,11.8
smiley,MVO_mpi,TREE,REMOVE,WORST,BEST,4,4,SSE,4,32.36,11.71
smiley,MFO_mpi,TREE,REMOVE,WORST,BEST,4,4,SSE,4,34.89,11.71
smiley,CS_mpi,TREE,REMOVE,WORST,BEST,4,4,SSE,4,64.74,12.1
smiley,SSA_mpi,TREE,REMOVE,WORST,WORST,4,4,SSE,4,32.63,11.71
smiley,PSO_mpi,TREE,REMOVE,WORST,WORST,4,4,SSE,4,34.55,11.71
smiley,GA_mpi,TREE,REMOVE,WORST,WORST,4,4,SSE,4,31.49,13.71
smiley,BAT_mpi,TREE,REMOVE,WORST,WORST,4,4,SSE,4,30.25,11.71
smiley,FFA_mpi,TREE,REMOVE,WORST,WORST,4,4,SSE,4,35.12,11.71
smiley,GWO_mpi,TREE,REMOVE,WORST,WORST,4,4,SSE,4,31.82,11.72
smiley,WOA_mpi,TREE,REMOVE,WORST,WORST,4,4,SSE,4,32.77,11.82
smiley,MVO_mpi,TREE,REMOVE,WORST,WORST,4,4,SSE,4,33.09,11.71
smiley,MFO_mpi,TREE,REMOVE,WORST,WORST,4,4,SSE,4,32.55,11.71
smiley,CS_mpi,TREE,REMOVE,WORST,WORST,4,4,SSE,4,64.02,12.01
smiley,SSA_mpi,TREE,REMOVE,WORST,RANDOM,4,4,SSE,4,33.38,11.71
smiley,PSO_mpi,TREE,REMOVE,WORST,RANDOM,4,4,SSE,4,34.54,11.71
smiley,GA_mpi,TREE,REMOVE,WORST,RANDOM,4,4,SSE,4,32.41,13.51
smiley,BAT_mpi,TREE,REMOVE,WORST,RANDOM,4,4,SSE,4,30.92,11.71
smiley,FFA_mpi,TREE,REMOVE,WORST,RANDOM,4,4,SSE,4,33.52,11.71
smiley,GWO_mpi,TREE,REMOVE,WORST,RANDOM,4,4,SSE,4,32.49,11.72
smiley,WOA_mpi,TREE,REMOVE,WORST,RANDOM,4,4,SSE,4,33.0,11.79
smiley,MVO_mpi,TREE,REMOVE,WORST,RANDOM,4,4,SSE,4,33.15,11.71
smiley,MFO_mpi,TREE,REMOVE,WORST,RANDOM,4,4,SSE,4,34.93,11.71
smiley,CS_mpi,TREE,REMOVE,WORST,RANDOM,4,4,SSE,4,61.51,12.14
smiley,SSA_mpi,TREE,REMOVE,RANDOM,BEST,4,4,SSE,4,33.35,11.71
smiley,PSO_mpi,TREE,REMOVE,RANDOM,BEST,4,4,SSE,4,31.22,11.71
smiley,GA_mpi,TREE,REMOVE,RANDOM,BEST,4,4,SSE,4,32.01,12.23
smiley,BAT_mpi,TREE,REMOVE,RANDOM,BEST,4,4,SSE,4,30.56,11.71
smiley,FFA_mpi,TREE,REMOVE,RANDOM,BEST,4,4,SSE,4,34.59,11.71
smiley,GWO_mpi,TREE,REMOVE,RANDOM,BEST,4,4,SSE,4,31.82,11.72
smiley,WOA_mpi,TREE,REMOVE,RANDOM,BEST,4,4,SSE,4,33.98,11.74
smiley,MVO_mpi,TREE,REMOVE,RANDOM,BEST,4,4,SSE,4,32.27,11.71
smiley,MFO_mpi,TREE,REMOVE,RANDOM,BEST,4,4,SSE,4,33.58,11.71
smiley,CS_mpi,TREE,REMOVE,RANDOM,BEST,4,4,SSE,4,63.86,88.61
smiley,SSA_mpi,TREE,REMOVE,RANDOM,WORST,4,4,SSE,4,31.84,11.71
smiley,PSO_mpi,TREE,REMOVE,RANDOM,WORST,4,4,SSE,4,33.65,11.71
smiley,GA_mpi,TREE,REMOVE,RANDOM,WORST,4,4,SSE,4,33.72,12.06
smiley,BAT_mpi,TREE,REMOVE,RANDOM,WORST,4,4,SSE,4,30.48,11.71
smiley,FFA_mpi,TREE,REMOVE,RANDOM,WORST,4,4,SSE,4,35.08,11.71
smiley,GWO_mpi,TREE,REMOVE,RANDOM,WORST,4,4,SSE,4,31.78,11.72
smiley,WOA_mpi,TREE,REMOVE,RANDOM,WORST,4,4,SSE,4,33.4,11.74
smiley,MVO_mpi,TREE,REMOVE,RANDOM,WORST,4,4,SSE,4,32.32,11.71
smiley,MFO_mpi,TREE,REMOVE,RANDOM,WORST,4,4,SSE,4,35.14,11.71
smiley,CS_mpi,TREE,REMOVE,RANDOM,WORST,4,4,SSE,4,64.94,26.24
smiley,SSA_mpi,TREE,REMOVE,RANDOM,RANDOM,4,4,SSE,4,30.6,11.71
smiley,PSO_mpi,TREE,REMOVE,RANDOM,RANDOM,4,4,SSE,4,30.73,11.71
smiley,GA_mpi,TREE,REMOVE,RANDOM,RANDOM,4,4,SSE,4,33.65,12.23
smiley,BAT_mpi,TREE,REMOVE,RANDOM,RANDOM,4,4,SSE,4,31.27,11.71
smiley,FFA_mpi,TREE,REMOVE,RANDOM,RANDOM,4,4,SSE,4,35.8,11.71
smiley,GWO_mpi,TREE,REMOVE,RANDOM,RANDOM,4,4,SSE,4,33.72,11.72
smiley,WOA_mpi,TREE,REMOVE,RANDOM,RANDOM,4,4,SSE,4,31.78,11.8
smiley,MVO_mpi,TREE,REMOVE,RANDOM,RANDOM,4,4,SSE,4,32.46,11.71
smiley,MFO_mpi,TREE,REMOVE,RANDOM,RANDOM,4,4,SSE,4,31.94,11.71
smiley,CS_mpi,TREE,REMOVE,RANDOM,RANDOM,4,4,SSE,4,65.33,11.97
smiley,SSA_mpi,NETA,CLONE,BEST,BEST,4,4,SSE,4,32.93,11.71
smiley,PSO_mpi,NETA,CLONE,BEST,BEST,4,4,SSE,4,33.5,11.71
smiley,GA_mpi,NETA,CLONE,BEST,BEST,4,4,SSE,4,34.73,11.76
smiley,BAT_mpi,NETA,CLONE,BEST,BEST,4,4,SSE,4,32.76,11.71
smiley,FFA_mpi,NETA,CLONE,BEST,BEST,4,4,SSE,4,37.69,11.71
smiley,GWO_mpi,NETA,CLONE,BEST,BEST,4,4,SSE,4,35.97,11.72
smiley,WOA_mpi,NETA,CLONE,BEST,BEST,4,4,SSE,4,33.68,11.73
smiley,MVO_mpi,NETA,CLONE,BEST,BEST,4,4,SSE,4,33.43,11.71
smiley,MFO_mpi,NETA,CLONE,BEST,BEST,4,4,SSE,4,34.6,11.71
smiley,CS_mpi,NETA,CLONE,BEST,BEST,4,4,SSE,4,65.72,12.36
smiley,SSA_mpi,NETA,CLONE,BEST,WORST,4,4,SSE,4,34.6,11.71
smiley,PSO_mpi,NETA,CLONE,BEST,WORST,4,4,SSE,4,31.97,11.71
smiley,GA_mpi,NETA,CLONE,BEST,WORST,4,4,SSE,4,32.99,11.8
smiley,BAT_mpi,NETA,CLONE,BEST,WORST,4,4,SSE,4,30.41,11.71
smiley,FFA_mpi,NETA,CLONE,BEST,WORST,4,4,SSE,4,33.7,11.71
smiley,GWO_mpi,NETA,CLONE,BEST,WORST,4,4,SSE,4,33.93,11.72
smiley,WOA_mpi,NETA,CLONE,BEST,WORST,4,4,SSE,4,30.56,11.82
smiley,MVO_mpi,NETA,CLONE,BEST,WORST,4,4,SSE,4,33.48,11.71
smiley,MFO_mpi,NETA,CLONE,BEST,WORST,4,4,SSE,4,34.74,11.71
smiley,CS_mpi,NETA,CLONE,BEST,WORST,4,4,SSE,4,60.29,12.19
smiley,SSA_mpi,NETA,CLONE,BEST,RANDOM,4,4,SSE,4,32.14,11.71
smiley,PSO_mpi,NETA,CLONE,BEST,RANDOM,4,4,SSE,4,32.59,11.72
smiley,GA_mpi,NETA,CLONE,BEST,RANDOM,4,4,SSE,4,33.26,11.77
smiley,BAT_mpi,NETA,CLONE,BEST,RANDOM,4,4,SSE,4,30.14,11.71
smiley,FFA_mpi,NETA,CLONE,BEST,RANDOM,4,4,SSE,4,36.45,11.71
smiley,GWO_mpi,NETA,CLONE,BEST,RANDOM,4,4,SSE,4,33.62,11.72
smiley,WOA_mpi,NETA,CLONE,BEST,RANDOM,4,4,SSE,4,33.98,11.73
smiley,MVO_mpi,NETA,CLONE,BEST,RANDOM,4,4,SSE,4,33.19,11.71
smiley,MFO_mpi,NETA,CLONE,BEST,RANDOM,4,4,SSE,4,32.56,11.71
smiley,CS_mpi,NETA,CLONE,BEST,RANDOM,4,4,SSE,4,65.99,34.28
smiley,SSA_mpi,NETA,CLONE,WORST,BEST,4,4,SSE,4,33.69,11.71
smiley,PSO_mpi,NETA,CLONE,WORST,BEST,4,4,SSE,4,33.56,11.71
smiley,GA_mpi,NETA,CLONE,WORST,BEST,4,4,SSE,4,32.64,11.74
smiley,BAT_mpi,NETA,CLONE,WORST,BEST,4,4,SSE,4,30.5,11.71
smiley,FFA_mpi,NETA,CLONE,WORST,BEST,4,4,SSE,4,36.72,11.71
smiley,GWO_mpi,NETA,CLONE,WORST,BEST,4,4,SSE,4,33.08,11.72
smiley,WOA_mpi,NETA,CLONE,WORST,BEST,4,4,SSE,4,33.8,11.74
smiley,MVO_mpi,NETA,CLONE,WORST,BEST,4,4,SSE,4,32.04,11.84
smiley,MFO_mpi,NETA,CLONE,WORST,BEST,4,4,SSE,4,31.91,11.71
smiley,CS_mpi,NETA,CLONE,WORST,BEST,4,4,SSE,4,65.28,12.07
smiley,SSA_mpi,NETA,CLONE,WORST,WORST,4,4,SSE,4,34.4,11.71
smiley,PSO_mpi,NETA,CLONE,WORST,WORST,4,4,SSE,4,31.38,11.71
smiley,GA_mpi,NETA,CLONE,WORST,WORST,4,4,SSE,4,33.15,11.73
smiley,BAT_mpi,NETA,CLONE,WORST,WORST,4,4,SSE,4,32.24,11.71
smiley,FFA_mpi,NETA,CLONE,WORST,WORST,4,4,SSE,4,34.55,11.71
smiley,GWO_mpi,NETA,CLONE,WORST,WORST,4,4,SSE,4,34.34,11.72
smiley,WOA_mpi,NETA,CLONE,WORST,WORST,4,4,SSE,4,34.36,11.75
smiley,MVO_mpi,NETA,CLONE,WORST,WORST,4,4,SSE,4,32.92,11.71
smiley,MFO_mpi,NETA,CLONE,WORST,WORST,4,4,SSE,4,33.11,11.71
smiley,CS_mpi,NETA,CLONE,WORST,WORST,4,4,SSE,4,65.0,12.3
smiley,SSA_mpi,NETA,CLONE,WORST,RANDOM,4,4,SSE,4,33.92,11.71
smiley,PSO_mpi,NETA,CLONE,WORST,RANDOM,4,4,SSE,4,33.46,11.72
smiley,GA_mpi,NETA,CLONE,WORST,RANDOM,4,4,SSE,4,32.12,11.8
smiley,BAT_mpi,NETA,CLONE,WORST,RANDOM,4,4,SSE,4,29.9,11.71
smiley,FFA_mpi,NETA,CLONE,WORST,RANDOM,4,4,SSE,4,36.3,11.71
smiley,GWO_mpi,NETA,CLONE,WORST,RANDOM,4,4,SSE,4,35.02,11.72
smiley,WOA_mpi,NETA,CLONE,WORST,RANDOM,4,4,SSE,4,33.48,11.72
smiley,MVO_mpi,NETA,CLONE,WORST,RANDOM,4,4,SSE,4,31.72,11.71
smiley,MFO_mpi,NETA,CLONE,WORST,RANDOM,4,4,SSE,4,34.63,11.71
smiley,CS_mpi,NETA,CLONE,WORST,RANDOM,4,4,SSE,4,62.87,21.75
smiley,SSA_mpi,NETA,CLONE,RANDOM,BEST,4,4,SSE,4,32.31,11.71
smiley,PSO_mpi,NETA,CLONE,RANDOM,BEST,4,4,SSE,4,31.16,11.71
smiley,GA_mpi,NETA,CLONE,RANDOM,BEST,4,4,SSE,4,32.93,11.87
smiley,BAT_mpi,NETA,CLONE,RANDOM,BEST,4,4,SSE,4,31.19,11.71
smiley,FFA_mpi,NETA,CLONE,RANDOM,BEST,4,4,SSE,4,35.4,11.71
smiley,GWO_mpi,NETA,CLONE,RANDOM,BEST,4,4,SSE,4,35.58,11.72
smiley,WOA_mpi,NETA,CLONE,RANDOM,BEST,4,4,SSE,4,32.97,11.86
smiley,MVO_mpi,NETA,CLONE,RANDOM,BEST,4,4,SSE,4,33.6,11.71
smiley,MFO_mpi,NETA,CLONE,RANDOM,BEST,4,4,SSE,4,35.61,11.71
smiley,CS_mpi,NETA,CLONE,RANDOM,BEST,4,4,SSE,4,64.32,12.12
smiley,SSA_mpi,NETA,CLONE,RANDOM,WORST,4,4,SSE,4,32.2,11.71
smiley,PSO_mpi,NETA,CLONE,RANDOM,WORST,4,4,SSE,4,31.88,11.71
smiley,GA_mpi,NETA,CLONE,RANDOM,WORST,4,4,SSE,4,34.34,11.86
smiley,BAT_mpi,NETA,CLONE,RANDOM,WORST,4,4,SSE,4,31.55,11.71
smiley,FFA_mpi,NETA,CLONE,RANDOM,WORST,4,4,SSE,4,35.38,11.71
smiley,GWO_mpi,NETA,CLONE,RANDOM,WORST,4,4,SSE,4,35.06,11.72
smiley,WOA_mpi,NETA,CLONE,RANDOM,WORST,4,4,SSE,4,34.12,11.74
smiley,MVO_mpi,NETA,CLONE,RANDOM,WORST,4,4,SSE,4,35.99,11.71
smiley,MFO_mpi,NETA,CLONE,RANDOM,WORST,4,4,SSE,4,33.22,11.71
smiley,CS_mpi,NETA,CLONE,RANDOM,WORST,4,4,SSE,4,66.83,39.08
smiley,SSA_mpi,NETA,CLONE,RANDOM,RANDOM,4,4,SSE,4,35.53,11.71
smiley,PSO_mpi,NETA,CLONE,RANDOM,RANDOM,4,4,SSE,4,33.08,11.72
smiley,GA_mpi,NETA,CLONE,RANDOM,RANDOM,4,4,SSE,4,34.92,12.34
smiley,BAT_mpi,NETA,CLONE,RANDOM,RANDOM,4,4,SSE,4,32.64,11.71
smiley,FFA_mpi,NETA,CLONE,RANDOM,RANDOM,4,4,SSE,4,34.5,11.71
smiley,GWO_mpi,NETA,CLONE,RANDOM,RANDOM,4,4,SSE,4,31.7,11.72
smiley,WOA_mpi,NETA,CLONE,RANDOM,RANDOM,4,4,SSE,4,32.74,11.8
smiley,MVO_mpi,NETA,CLONE,RANDOM,RANDOM,4,4,SSE,4,31.59,11.71
smiley,MFO_mpi,NETA,CLONE,RANDOM,RANDOM,4,4,SSE,4,34.4,11.71
smiley,CS_mpi,NETA,CLONE,RANDOM,RANDOM,4,4,SSE,4,63.48,12.05
smiley,SSA_mpi,NETA,REMOVE,BEST,BEST,4,4,SSE,4,30.95,11.71
smiley,PSO_mpi,NETA,REMOVE,BEST,BEST,4,4,SSE,4,33.38,11.71
smiley,GA_mpi,NETA,REMOVE,BEST,BEST,4,4,SSE,4,32.8,13.01
smiley,BAT_mpi,NETA,REMOVE,BEST,BEST,4,4,SSE,4,29.52,11.71
smiley,FFA_mpi,NETA,REMOVE,BEST,BEST,4,4,SSE,4,34.98,11.71
smiley,GWO_mpi,NETA,REMOVE,BEST,BEST,4,4,SSE,4,36.28,11.72
smiley,WOA_mpi,NETA,REMOVE,BEST,BEST,4,4,SSE,4,32.78,11.72
smiley,MVO_mpi,NETA,REMOVE,BEST,BEST,4,4,SSE,4,31.71,11.71
smiley,MFO_mpi,NETA,REMOVE,BEST,BEST,4,4,SSE,4,33.58,11.71
smiley,CS_mpi,NETA,REMOVE,BEST,BEST,4,4,SSE,4,64.17,12.02
smiley,SSA_mpi,NETA,REMOVE,BEST,WORST,4,4,SSE,4,33.16,11.71
smiley,PSO_mpi,NETA,REMOVE,BEST,WORST,4,4,SSE,4,33.04,11.71
smiley,GA_mpi,NETA,REMOVE,BEST,WORST,4,4,SSE,4,31.27,13.37
smiley,BAT_mpi,NETA,REMOVE,BEST,WORST,4,4,SSE,4,32.73,11.71
smiley,FFA_mpi,NETA,REMOVE,BEST,WORST,4,4,SSE,4,34.58,11.71
smiley,GWO_mpi,NETA,REMOVE,BEST,WORST,4,4,SSE,4,33.19,11.72
smiley,WOA_mpi,NETA,REMOVE,BEST,WORST,4,4,SSE,4,33.27,11.72
smiley,MVO_mpi,NETA,REMOVE,BEST,WORST,4,4,SSE,4,33.04,11.71
smiley,MFO_mpi,NETA,REMOVE,BEST,WORST,4,4,SSE,4,33.69,11.71
smiley,CS_mpi,NETA,REMOVE,BEST,WORST,4,4,SSE,4,67.66,44.83
smiley,SSA_mpi,NETA,REMOVE,BEST,RANDOM,4,4,SSE,4,35.53,11.71
smiley,PSO_mpi,NETA,REMOVE,BEST,RANDOM,4,4,SSE,4,33.76,11.71
smiley,GA_mpi,NETA,REMOVE,BEST,RANDOM,4,4,SSE,4,34.35,13.2
smiley,BAT_mpi,NETA,REMOVE,BEST,RANDOM,4,4,SSE,4,30.84,11.71
smiley,FFA_mpi,NETA,REMOVE,BEST,RANDOM,4,4,SSE,4,36.04,11.71
smiley,GWO_mpi,NETA,REMOVE,BEST,RANDOM,4,4,SSE,4,33.66,11.72
smiley,WOA_mpi,NETA,REMOVE,BEST,RANDOM,4,4,SSE,4,31.42,11.78
smiley,MVO_mpi,NETA,REMOVE,BEST,RANDOM,4,4,SSE,4,35.7,11.71
smiley,MFO_mpi,NETA,REMOVE,BEST,RANDOM,4,4,SSE,4,34.37,11.71
smiley,CS_mpi,NETA,REMOVE,BEST,RANDOM,4,4,SSE,4,62.11,12.18
smiley,SSA_mpi,NETA,REMOVE,WORST,BEST,4,4,SSE,4,32.64,11.71
smiley,PSO_mpi,NETA,REMOVE,WORST,BEST,4,4,SSE,4,33.99,11.71
smiley,GA_mpi,NETA,REMOVE,WORST,BEST,4,4,SSE,4,32.76,13.65
smiley,BAT_mpi,NETA,REMOVE,WORST,BEST,4,4,SSE,4,30.92,11.71
smiley,FFA_mpi,NETA,REMOVE,WORST,BEST,4,4,SSE,4,36.65,11.71
smiley,GWO_mpi,NETA,REMOVE,WORST,BEST,4,4,SSE,4,32.53,11.72
smiley,WOA_mpi,NETA,REMOVE,WORST,BEST,4,4,SSE,4,31.25,11.8
smiley,MVO_mpi,NETA,REMOVE,WORST,BEST,4,4,SSE,4,34.94,11.71
smiley,MFO_mpi,NETA,REMOVE,WORST,BEST,4,4,SSE,4,33.17,11.71
smiley,CS_mpi,NETA,REMOVE,WORST,BEST,4,4,SSE,4,65.7,12.16
smiley,SSA_mpi,NETA,REMOVE,WORST,WORST,4,4,SSE,4,33.27,11.71
smiley,PSO_mpi,NETA,REMOVE,WORST,WORST,4,4,SSE,4,33.25,11.71
smiley,GA_mpi,NETA,REMOVE,WORST,WORST,4,4,SSE,4,33.91,13.95
smiley,BAT_mpi,NETA,REMOVE,WORST,WORST,4,4,SSE,4,31.31,11.71
smiley,FFA_mpi,NETA,REMOVE,WORST,WORST,4,4,SSE,4,33.48,11.71
smiley,GWO_mpi,NETA,REMOVE,WORST,WORST,4,4,SSE,4,30.39,11.72
smiley,WOA_mpi,NETA,REMOVE,WORST,WORST,4,4,SSE,4,33.39,11.78
smiley,MVO_mpi,NETA,REMOVE,WORST,WORST,4,4,SSE,4,33.92,11.71
smiley,MFO_mpi,NETA,REMOVE,WORST,WORST,4,4,SSE,4,35.37,11.71
smiley,CS_mpi,NETA,REMOVE,WORST,WORST,4,4,SSE,4,66.63,12.07
smiley,SSA_mpi,NETA,REMOVE,WORST,RANDOM,4,4,SSE,4,33.98,11.71
smiley,PSO_mpi,NETA,REMOVE,WORST,RANDOM,4,4,SSE,4,34.6,11.71
smiley,GA_mpi,NETA,REMOVE,WORST,RANDOM,4,4,SSE,4,32.25,14.1
smiley,BAT_mpi,NETA,REMOVE,WORST,RANDOM,4,4,SSE,4,31.35,11.71
smiley,FFA_mpi,NETA,REMOVE,WORST,RANDOM,4,4,SSE,4,36.9,11.71
smiley,GWO_mpi,NETA,REMOVE,WORST,RANDOM,4,4,SSE,4,33.74,11.72
smiley,WOA_mpi,NETA,REMOVE,WORST,RANDOM,4,4,SSE,4,34.69,11.78
smiley,MVO_mpi,NETA,REMOVE,WORST,RANDOM,4,4,SSE,4,32.68,11.71
smiley,MFO_mpi,NETA,REMOVE,WORST,RANDOM,4,4,SSE,4,33.16,11.71
smiley,CS_mpi,NETA,REMOVE,WORST,RANDOM,4,4,SSE,4,62.58,12.1
smiley,SSA_mpi,NETA,REMOVE,RANDOM,BEST,4,4,SSE,4,32.99,11.71
smiley,PSO_mpi,NETA,REMOVE,RANDOM,BEST,4,4,SSE,4,33.48,11.72
smiley,GA_mpi,NETA,REMOVE,RANDOM,BEST,4,4,SSE,4,34.55,12.16
smiley,BAT_mpi,NETA,REMOVE,RANDOM,BEST,4,4,SSE,4,31.37,11.71
smiley,FFA_mpi,NETA,REMOVE,RANDOM,BEST,4,4,SSE,4,38.11,11.71
smiley,GWO_mpi,NETA,REMOVE,RANDOM,BEST,4,4,SSE,4,34.59,11.72
smiley,WOA_mpi,NETA,REMOVE,RANDOM,BEST,4,4,SSE,4,33.55,11.73
smiley,MVO_mpi,NETA,REMOVE,RANDOM,BEST,4,4,SSE,4,32.18,11.71
smiley,MFO_mpi,NETA,REMOVE,RANDOM,BEST,4,4,SSE,4,34.61,11.71
smiley,CS_mpi,NETA,REMOVE,RANDOM,BEST,4,4,SSE,4,59.68,12.16
smiley,SSA_mpi,NETA,REMOVE,RANDOM,WORST,4,4,SSE,4,32.57,11.71
smiley,PSO_mpi,NETA,REMOVE,RANDOM,WORST,4,4,SSE,4,34.52,11.72
smiley,GA_mpi,NETA,REMOVE,RANDOM,WORST,4,4,SSE,4,33.48,12.28
smiley,BAT_mpi,NETA,REMOVE,RANDOM,WORST,4,4,SSE,4,31.06,11.71
smiley,FFA_mpi,NETA,REMOVE,RANDOM,WORST,4,4,SSE,4,36.43,11.71
smiley,GWO_mpi,NETA,REMOVE,RANDOM,WORST,4,4,SSE,4,35.25,11.72
smiley,WOA_mpi,NETA,REMOVE,RANDOM,WORST,4,4,SSE,4,33.86,11.8
smiley,MVO_mpi,NETA,REMOVE,RANDOM,WORST,4,4,SSE,4,35.17,11.71
smiley,MFO_mpi,NETA,REMOVE,RANDOM,WORST,4,4,SSE,4,35.11,11.71
smiley,CS_mpi,NETA,REMOVE,RANDOM,WORST,4,4,SSE,4,65.11,12.14
smiley,SSA_mpi,NETA,REMOVE,RANDOM,RANDOM,4,4,SSE,4,35.2,11.71
smiley,PSO_mpi,NETA,REMOVE,RANDOM,RANDOM,4,4,SSE,4,32.69,11.72
smiley,GA_mpi,NETA,REMOVE,RANDOM,RANDOM,4,4,SSE,4,31.81,12.41
smiley,BAT_mpi,NETA,REMOVE,RANDOM,RANDOM,4,4,SSE,4,30.45,11.71
smiley,FFA_mpi,NETA,REMOVE,RANDOM,RANDOM,4,4,SSE,4,36.41,11.71
smiley,GWO_mpi,NETA,REMOVE,RANDOM,RANDOM,4,4,SSE,4,33.41,11.72
smiley,WOA_mpi,NETA,REMOVE,RANDOM,RANDOM,4,4,SSE,4,32.89,11.72
smiley,MVO_mpi,NETA,REMOVE,RANDOM,RANDOM,4,4,SSE,4,32.83,11.71
smiley,MFO_mpi,NETA,REMOVE,RANDOM,RANDOM,4,4,SSE,4,32.33,11.71
