Dataset,Optimizer,Topology,Emigration,ChoiceEmi,ChoiceImm,NumberEmiImm,IntervalEmiImm,ObjfName,k,ExecutionTime,SSE
smiley,PSO_mpi,NETB,CLONE,BEST,BEST,2,8,SSE,4,33.21,11.71
smiley,PSO_mpi,NETB,CLONE,BEST,BEST,2,10,SSE,4,33.71,11.71
smiley,PSO_mpi,NETB,CLONE,BEST,BEST,3,1,SSE,4,31.36,11.71
smiley,PSO_mpi,NETB,CLONE,BEST,BEST,3,2,SSE,4,33.12,11.71
smiley,PSO_mpi,NETB,CLONE,BEST,BEST,3,4,SSE,4,32.53,11.71
smiley,PSO_mpi,NETB,CLONE,BEST,BEST,3,6,SSE,4,33.66,11.71
smiley,PSO_mpi,NETB,CLONE,BEST,BEST,3,8,SSE,4,32.23,11.71
smiley,PSO_mpi,NETB,CLONE,BEST,BEST,3,10,SSE,4,31.0,11.71
smiley,PSO_mpi,NETB,CLONE,BEST,BEST,4,1,SSE,4,32.83,11.71
smiley,PSO_mpi,NETB,CLONE,BEST,BEST,4,2,SSE,4,32.99,11.71
smiley,PSO_mpi,NETB,CLONE,BEST,BEST,4,4,SSE,4,32.62,11.71
smiley,PSO_mpi,NETB,CLONE,BEST,BEST,4,6,SSE,4,33.77,11.71
smiley,PSO_mpi,NETB,CLONE,BEST,BEST,4,8,SSE,4,32.16,11.71
smiley,PSO_mpi,NETB,CLONE,BEST,BEST,4,10,SSE,4,29.87,11.71
smiley,PSO_mpi,NETB,CLONE,BEST,BEST,5,1,SSE,4,34.49,11.71
smiley,PSO_mpi,NETB,CLONE,BEST,BEST,5,2,SSE,4,34.3,11.71
smiley,PSO_mpi,NETB,CLONE,BEST,BEST,5,4,SSE,4,32.74,11.71
smiley,PSO_mpi,NETB,CLONE,BEST,BEST,5,6,SSE,4,32.0,11.71
smiley,PSO_mpi,NETB,CLONE,BEST,BEST,5,8,SSE,4,32.8,11.71
smiley,PSO_mpi,NETB,CLONE,BEST,BEST,5,10,SSE,4,33.0,11.71
smiley,PSO_mpi,TORUS,REMOVE,WORST,BEST,1,1,SSE,4,34.97,11.71
smiley,PSO_mpi,TORUS,REMOVE,WORST,BEST,1,2,SSE,4,33.04,11.71
smiley,PSO_mpi,TORUS,REMOVE,WORST,BEST,1,4,SSE,4,32.27,11.71
smiley,PSO_mpi,TORUS,REMOVE,WORST,BEST,1,6,SSE,4,33.67,11.71
smiley,PSO_mpi,TORUS,REMOVE,WORST,BEST,1,8,SSE,4,31.11,11.71
smiley,PSO_mpi,TORUS,REMOVE,WORST,BEST,1,10,SSE,4,31.78,11.71
smiley,PSO_mpi,TORUS,REMOVE,WORST,BEST,2,1,SSE,4,34.12,11.71
smiley,PSO_mpi,TORUS,REMOVE,WORST,BEST,2,2,SSE,4,31.09,11.71
smiley,PSO_mpi,TORUS,REMOVE,WORST,BEST,2,4,SSE,4,33.89,11.71
smiley,PSO_mpi,TORUS,REMOVE,WORST,BEST,2,6,SSE,4,32.92,11.71
smiley,PSO_mpi,TORUS,REMOVE,WORST,BEST,2,8,SSE,4,32.3,11.71
smiley,PSO_mpi,TORUS,REMOVE,WORST,BEST,2,10,SSE,4,32.5,11.71
smiley,PSO_mpi,TORUS,REMOVE,WORST,BEST,3,1,SSE,4,34.52,11.71
smiley,PSO_mpi,TORUS,REMOVE,WORST,BEST,3,2,SSE,4,32.64,11.71
smiley,PSO_mpi,TORUS,REMOVE,WORST,BEST,3,4,SSE,4,32.69,11.71
smiley,PSO_mpi,TORUS,REMOVE,WORST,BEST,3,6,SSE,4,34.48,11.71
smiley,PSO_mpi,TORUS,REMOVE,WORST,BEST,3,8,SSE,4,32.64,11.71
smiley,PSO_mpi,TORUS,REMOVE,WORST,BEST,3,10,SSE,4,30.78,11.71
smiley,PSO_mpi,TORUS,REMOVE,WORST,BEST,4,1,SSE,4,32.99,11.71
smiley,PSO_mpi,TORUS,REMOVE,WORST,BEST,4,2,SSE,4,32.45,11.71
smiley,PSO_mpi,TORUS,REMOVE,WORST,BEST,4,4,SSE,4,33.65,11.71
smiley,PSO_mpi,TORUS,REMOVE,WORST,BEST,4,6,SSE,4,32.01,11.71
smiley,PSO_mpi,TORUS,REMOVE,WORST,BEST,4,8,SSE,4,31.17,11.71
smiley,PSO_mpi,TORUS,REMOVE,WORST,BEST,4,10,SSE,4,31.29,11.71
smiley,PSO_mpi,TORUS,REMOVE,WORST,BEST,5,1,SSE,4,35.33,11.71
smiley,PSO_mpi,TORUS,REMOVE,WORST,BEST,5,2,SSE,4,34.63,11.71
smiley,PSO_mpi,TORUS,REMOVE,WORST,BEST,5,4,SSE,4,33.06,11.71
smiley,PSO_mpi,TORUS,REMOVE,WORST,BEST,5,6,SSE,4,32.76,11.71
smiley,PSO_mpi,TORUS,REMOVE,WORST,BEST,5,8,SSE,4,34.05,11.71
smiley,PSO_mpi,TORUS,REMOVE,WORST,BEST,5,10,SSE,4,34.78,11.71
smiley,PSO_mpi,GRAPH,CLONE,BEST,BEST,1,1,SSE,4,34.51,11.71
smiley,PSO_mpi,GRAPH,CLONE,BEST,BEST,1,2,SSE,4,34.04,11.71
smiley,PSO_mpi,GRAPH,CLONE,BEST,BEST,1,4,SSE,4,32.06,11.71
smiley,PSO_mpi,GRAPH,CLONE,BEST,BEST,1,6,SSE,4,34.12,11.71
smiley,PSO_mpi,GRAPH,CLONE,BEST,BEST,1,8,SSE,4,34.11,11.71
smiley,PSO_mpi,GRAPH,CLONE,BEST,BEST,1,10,SSE,4,33.38,11.71
smiley,PSO_mpi,GRAPH,CLONE,BEST,BEST,2,1,SSE,4,31.76,11.71
smiley,PSO_mpi,GRAPH,CLONE,BEST,BEST,2,2,SSE,4,33.72,11.71
smiley,PSO_mpi,GRAPH,CLONE,BEST,BEST,2,4,SSE,4,34.9,11.71
smiley,PSO_mpi,GRAPH,CLONE,BEST,BEST,2,6,SSE,4,34.01,11.71
smiley,PSO_mpi,GRAPH,CLONE,BEST,BEST,2,8,SSE,4,33.23,11.71
smiley,PSO_mpi,GRAPH,CLONE,BEST,BEST,2,10,SSE,4,33.17,11.71
smiley,PSO_mpi,GRAPH,CLONE,BEST,BEST,3,1,SSE,4,33.47,11.71
smiley,PSO_mpi,GRAPH,CLONE,BEST,BEST,3,2,SSE,4,35.29,11.71
smiley,PSO_mpi,GRAPH,CLONE,BEST,BEST,3,4,SSE,4,34.56,11.71
smiley,PSO_mpi,GRAPH,CLONE,BEST,BEST,3,6,SSE,4,33.19,11.71
smiley,PSO_mpi,GRAPH,CLONE,BEST,BEST,3,8,SSE,4,31.26,11.71
smiley,PSO_mpi,GRAPH,CLONE,BEST,BEST,3,10,SSE,4,33.98,11.71
smiley,PSO_mpi,GRAPH,CLONE,BEST,BEST,4,1,SSE,4,33.16,11.71
smiley,PSO_mpi,GRAPH,CLONE,BEST,BEST,4,2,SSE,4,35.66,11.71
smiley,PSO_mpi,GRAPH,CLONE,BEST,BEST,4,4,SSE,4,33.32,11.71
smiley,PSO_mpi,GRAPH,CLONE,BEST,BEST,4,6,SSE,4,34.46,11.71
smiley,PSO_mpi,GRAPH,CLONE,BEST,BEST,4,8,SSE,4,32.44,11.71
smiley,PSO_mpi,GRAPH,CLONE,BEST,BEST,4,10,SSE,4,33.17,11.71
smiley,PSO_mpi,GRAPH,CLONE,BEST,BEST,5,1,SSE,4,33.25,11.71
smiley,PSO_mpi,GRAPH,CLONE,BEST,BEST,5,2,SSE,4,32.69,11.71
smiley,PSO_mpi,GRAPH,CLONE,BEST,BEST,5,4,SSE,4,34.02,11.71
smiley,PSO_mpi,GRAPH,CLONE,BEST,BEST,5,6,SSE,4,34.48,11.71
smiley,PSO_mpi,GRAPH,CLONE,BEST,BEST,5,8,SSE,4,33.03,11.71
smiley,PSO_mpi,GRAPH,CLONE,BEST,BEST,5,10,SSE,4,33.49,11.71
smiley,PSO_mpi,SAME,CLONE,RANDOM,BEST,1,1,SSE,4,24.23,11.71
smiley,PSO_mpi,SAME,CLONE,RANDOM,BEST,1,2,SSE,4,25.13,11.71
smiley,PSO_mpi,SAME,CLONE,RANDOM,BEST,1,4,SSE,4,24.69,11.71
smiley,PSO_mpi,SAME,CLONE,RANDOM,BEST,1,6,SSE,4,25.76,11.71
smiley,PSO_mpi,SAME,CLONE,RANDOM,BEST,1,8,SSE,4,25.98,11.71
smiley,PSO_mpi,SAME,CLONE,RANDOM,BEST,1,10,SSE,4,22.01,11.71
smiley,PSO_mpi,SAME,CLONE,RANDOM,BEST,2,1,SSE,4,22.74,11.71
smiley,PSO_mpi,SAME,CLONE,RANDOM,BEST,2,2,SSE,4,24.36,11.71
smiley,PSO_mpi,SAME,CLONE,RANDOM,BEST,2,4,SSE,4,18.59,11.71
smiley,PSO_mpi,SAME,CLONE,RANDOM,BEST,2,6,SSE,4,26.57,11.71
smiley,PSO_mpi,SAME,CLONE,RANDOM,BEST,2,8,SSE,4,27.48,11.71
smiley,PSO_mpi,SAME,CLONE,RANDOM,BEST,2,10,SSE,4,25.16,11.71
smiley,PSO_mpi,SAME,CLONE,RANDOM,BEST,3,1,SSE,4,25.62,11.71
smiley,PSO_mpi,SAME,CLONE,RANDOM,BEST,3,2,SSE,4,23.66,11.71
smiley,PSO_mpi,SAME,CLONE,RANDOM,BEST,3,4,SSE,4,23.35,11.71
smiley,PSO_mpi,SAME,CLONE,RANDOM,BEST,3,6,SSE,4,29.13,11.71
smiley,PSO_mpi,SAME,CLONE,RANDOM,BEST,3,8,SSE,4,25.95,11.71
smiley,PSO_mpi,SAME,CLONE,RANDOM,BEST,3,10,SSE,4,25.25,11.71
smiley,PSO_mpi,SAME,CLONE,RANDOM,BEST,4,1,SSE,4,24.09,11.71
smiley,PSO_mpi,SAME,CLONE,RANDOM,BEST,4,2,SSE,4,27.35,11.71
smiley,PSO_mpi,SAME,CLONE,RANDOM,BEST,4,4,SSE,4,18.89,11.71
smiley,PSO_mpi,SAME,CLONE,RANDOM,BEST,4,6,SSE,4,20.54,11.71
smiley,PSO_mpi,SAME,CLONE,RANDOM,BEST,4,8,SSE,4,22.85,11.71
smiley,PSO_mpi,SAME,CLONE,RANDOM,BEST,4,10,SSE,4,22.98,11.71
smiley,PSO_mpi,SAME,CLONE,RANDOM,BEST,5,1,SSE,4,28.8,11.71
smiley,PSO_mpi,SAME,CLONE,RANDOM,BEST,5,2,SSE,4,25.49,11.71
smiley,PSO_mpi,SAME,CLONE,RANDOM,BEST,5,4,SSE,4,26.29,11.71
smiley,PSO_mpi,SAME,CLONE,RANDOM,BEST,5,6,SSE,4,24.43,11.71
smiley,PSO_mpi,SAME,CLONE,RANDOM,BEST,5,8,SSE,4,23.33,11.71
smiley,PSO_mpi,SAME,CLONE,RANDOM,BEST,5,10,SSE,4,29.82,11.71
smiley,PSO_mpi,GOODBAD,REMOVE,BEST,BEST,1,1,SSE,4,22.72,11.71
smiley,PSO_mpi,GOODBAD,REMOVE,BEST,BEST,1,2,SSE,4,24.3,11.71
smiley,PSO_mpi,GOODBAD,REMOVE,BEST,BEST,1,4,SSE,4,27.27,11.71
smiley,PSO_mpi,GOODBAD,REMOVE,BEST,BEST,1,6,SSE,4,25.09,11.71
smiley,PSO_mpi,GOODBAD,REMOVE,BEST,BEST,1,8,SSE,4,25.95,11.71
smiley,PSO_mpi,GOODBAD,REMOVE,BEST,BEST,1,10,SSE,4,30.92,11.71
smiley,PSO_mpi,GOODBAD,REMOVE,BEST,BEST,2,1,SSE,4,27.81,11.71
smiley,PSO_mpi,GOODBAD,REMOVE,BEST,BEST,2,2,SSE,4,22.32,11.71
smiley,PSO_mpi,GOODBAD,REMOVE,BEST,BEST,2,4,SSE,4,26.96,11.71
smiley,PSO_mpi,GOODBAD,REMOVE,BEST,BEST,2,6,SSE,4,28.24,11.71
smiley,PSO_mpi,GOODBAD,REMOVE,BEST,BEST,2,8,SSE,4,18.87,11.71
smiley,PSO_mpi,GOODBAD,REMOVE,BEST,BEST,2,10,SSE,4,28.74,11.71
smiley,PSO_mpi,GOODBAD,REMOVE,BEST,BEST,3,1,SSE,4,26.57,11.71
smiley,PSO_mpi,GOODBAD,REMOVE,BEST,BEST,3,2,SSE,4,25.54,11.71
smiley,PSO_mpi,GOODBAD,REMOVE,BEST,BEST,3,4,SSE,4,26.77,11.71
smiley,PSO_mpi,GOODBAD,REMOVE,BEST,BEST,3,6,SSE,4,24.96,11.71
smiley,PSO_mpi,GOODBAD,REMOVE,BEST,BEST,3,8,SSE,4,24.55,11.71
smiley,PSO_mpi,GOODBAD,REMOVE,BEST,BEST,3,10,SSE,4,18.03,11.71
smiley,PSO_mpi,GOODBAD,REMOVE,BEST,BEST,4,1,SSE,4,21.51,11.71
smiley,PSO_mpi,GOODBAD,REMOVE,BEST,BEST,4,2,SSE,4,23.79,11.71
smiley,PSO_mpi,GOODBAD,REMOVE,BEST,BEST,4,4,SSE,4,25.78,11.71
smiley,PSO_mpi,GOODBAD,REMOVE,BEST,BEST,4,6,SSE,4,24.02,11.71
smiley,PSO_mpi,GOODBAD,REMOVE,BEST,BEST,4,8,SSE,4,21.77,11.71
smiley,PSO_mpi,GOODBAD,REMOVE,BEST,BEST,4,10,SSE,4,23.96,11.71
smiley,PSO_mpi,GOODBAD,REMOVE,BEST,BEST,5,1,SSE,4,22.42,11.71
smiley,PSO_mpi,GOODBAD,REMOVE,BEST,BEST,5,2,SSE,4,24.22,11.71
smiley,PSO_mpi,GOODBAD,REMOVE,BEST,BEST,5,4,SSE,4,27.11,11.71
smiley,PSO_mpi,GOODBAD,REMOVE,BEST,BEST,5,6,SSE,4,23.93,11.71
smiley,PSO_mpi,GOODBAD,REMOVE,BEST,BEST,5,8,SSE,4,25.56,11.71
smiley,PSO_mpi,GOODBAD,REMOVE,BEST,BEST,5,10,SSE,4,27.57,11.71
smiley,PSO_mpi,RAND,CLONE,BEST,WORST,1,1,SSE,4,25.29,11.71
smiley,PSO_mpi,RAND,CLONE,BEST,WORST,1,2,SSE,4,27.28,11.71
smiley,PSO_mpi,RAND,CLONE,BEST,WORST,1,4,SSE,4,24.86,11.71
smiley,PSO_mpi,RAND,CLONE,BEST,WORST,1,6,SSE,4,26.56,11.71
smiley,PSO_mpi,RAND,CLONE,BEST,WORST,1,8,SSE,4,21.29,11.71
smiley,PSO_mpi,RAND,CLONE,BEST,WORST,1,10,SSE,4,19.38,11.71
smiley,PSO_mpi,RAND,CLONE,BEST,WORST,2,1,SSE,4,29.15,11.71
smiley,PSO_mpi,RAND,CLONE,BEST,WORST,2,2,SSE,4,28.15,11.71
smiley,PSO_mpi,RAND,CLONE,BEST,WORST,2,4,SSE,4,22.55,11.71
smiley,PSO_mpi,RAND,CLONE,BEST,WORST,2,6,SSE,4,21.26,11.71
smiley,PSO_mpi,RAND,CLONE,BEST,WORST,2,8,SSE,4,25.04,11.71
smiley,PSO_mpi,RAND,CLONE,BEST,WORST,2,10,SSE,4,20.29,11.71
smiley,PSO_mpi,RAND,CLONE,BEST,WORST,3,1,SSE,4,25.67,11.71
smiley,PSO_mpi,RAND,CLONE,BEST,WORST,3,2,SSE,4,24.99,11.71
smiley,PSO_mpi,RAND,CLONE,BEST,WORST,3,4,SSE,4,27.5,11.71
smiley,PSO_mpi,RAND,CLONE,BEST,WORST,3,6,SSE,4,27.38,11.71
smiley,PSO_mpi,RAND,CLONE,BEST,WORST,3,8,SSE,4,27.13,11.71
smiley,PSO_mpi,RAND,CLONE,BEST,WORST,3,10,SSE,4,20.45,11.71
smiley,PSO_mpi,RAND,CLONE,BEST,WORST,4,1,SSE,4,30.66,11.71
smiley,PSO_mpi,RAND,CLONE,BEST,WORST,4,2,SSE,4,29.81,11.71
smiley,PSO_mpi,RAND,CLONE,BEST,WORST,4,4,SSE,4,21.85,11.71
smiley,PSO_mpi,RAND,CLONE,BEST,WORST,4,6,SSE,4,23.8,11.71
smiley,PSO_mpi,RAND,CLONE,BEST,WORST,4,8,SSE,4,24.43,11.71
smiley,PSO_mpi,RAND,CLONE,BEST,WORST,4,10,SSE,4,24.33,11.71
smiley,PSO_mpi,RAND,CLONE,BEST,WORST,5,1,SSE,4,30.07,11.71
smiley,PSO_mpi,RAND,CLONE,BEST,WORST,5,2,SSE,4,20.92,11.71
smiley,PSO_mpi,RAND,CLONE,BEST,WORST,5,4,SSE,4,30.52,11.71
smiley,PSO_mpi,RAND,CLONE,BEST,WORST,5,6,SSE,4,26.34,11.71
smiley,PSO_mpi,RAND,CLONE,BEST,WORST,5,8,SSE,4,26.0,11.71
smiley,PSO_mpi,RAND,CLONE,BEST,WORST,5,10,SSE,4,26.02,11.71
smiley,GA_mpi,RING,CLONE,BEST,WORST,1,1,SSE,4,34.94,11.82
smiley,GA_mpi,RING,CLONE,BEST,WORST,1,2,SSE,4,30.59,11.9
smiley,GA_mpi,RING,CLONE,BEST,WORST,1,4,SSE,4,30.67,12.03
smiley,GA_mpi,RING,CLONE,BEST,WORST,1,6,SSE,4,30.24,11.94
smiley,GA_mpi,RING,CLONE,BEST,WORST,1,8,SSE,4,29.43,12.06
smiley,GA_mpi,RING,CLONE,BEST,WORST,1,10,SSE,4,30.16,12.1
smiley,GA_mpi,RING,CLONE,BEST,WORST,2,1,SSE,4,32.32,11.79
smiley,GA_mpi,RING,CLONE,BEST,WORST,2,2,SSE,4,31.5,11.84
smiley,GA_mpi,RING,CLONE,BEST,WORST,2,4,SSE,4,30.91,11.92
smiley,GA_mpi,RING,CLONE,BEST,WORST,2,6,SSE,4,31.87,11.9
smiley,GA_mpi,RING,CLONE,BEST,WORST,2,8,SSE,4,30.0,11.96
smiley,GA_mpi,RING,CLONE,BEST,WORST,2,10,SSE,4,26.96,11.97
smiley,GA_mpi,RING,CLONE,BEST,WORST,3,1,SSE,4,31.55,11.75
smiley,GA_mpi,RING,CLONE,BEST,WORST,3,2,SSE,4,31.52,11.86
smiley,GA_mpi,RING,CLONE,BEST,WORST,3,4,SSE,4,30.9,11.9
smiley,GA_mpi,RING,CLONE,BEST,WORST,3,6,SSE,4,29.61,11.98
smiley,GA_mpi,RING,CLONE,BEST,WORST,3,8,SSE,4,30.2,11.92
smiley,GA_mpi,RING,CLONE,BEST,WORST,3,10,SSE,4,29.77,11.97
smiley,GA_mpi,RING,CLONE,BEST,WORST,4,1,SSE,4,33.09,11.75
smiley,GA_mpi,RING,CLONE,BEST,WORST,4,2,SSE,4,31.92,11.77
smiley,GA_mpi,RING,CLONE,BEST,WORST,4,4,SSE,4,30.41,11.95
smiley,GA_mpi,RING,CLONE,BEST,WORST,4,6,SSE,4,30.47,11.96
smiley,GA_mpi,RING,CLONE,BEST,WORST,4,8,SSE,4,28.42,12.02
smiley,GA_mpi,RING,CLONE,BEST,WORST,4,10,SSE,4,30.1,12.03
smiley,GA_mpi,RING,CLONE,BEST,WORST,5,1,SSE,4,33.96,11.73
smiley,GA_mpi,RING,CLONE,BEST,WORST,5,2,SSE,4,32.89,11.76
smiley,GA_mpi,RING,CLONE,BEST,WORST,5,4,SSE,4,31.41,11.82
smiley,GA_mpi,RING,CLONE,BEST,WORST,5,6,SSE,4,30.57,11.92
smiley,GA_mpi,RING,CLONE,BEST,WORST,5,8,SSE,4,29.73,11.93
smiley,GA_mpi,RING,CLONE,BEST,WORST,5,10,SSE,4,29.56,11.98
smiley,GA_mpi,TREE,CLONE,BEST,WORST,1,1,SSE,4,31.24,11.76
smiley,GA_mpi,TREE,CLONE,BEST,WORST,1,2,SSE,4,31.56,11.77
smiley,GA_mpi,TREE,CLONE,BEST,WORST,1,4,SSE,4,31.92,11.87
smiley,GA_mpi,TREE,CLONE,BEST,WORST,1,6,SSE,4,30.85,11.93
smiley,GA_mpi,TREE,CLONE,BEST,WORST,1,8,SSE,4,30.65,12.01
smiley,GA_mpi,TREE,CLONE,BEST,WORST,1,10,SSE,4,30.19,12.09
smiley,GA_mpi,TREE,CLONE,BEST,WORST,2,1,SSE,4,30.62,11.87
smiley,GA_mpi,TREE,CLONE,BEST,WORST,2,2,SSE,4,31.86,11.78
smiley,GA_mpi,TREE,CLONE,BEST,WORST,2,4,SSE,4,31.61,11.82
smiley,GA_mpi,TREE,CLONE,BEST,WORST,2,6,SSE,4,30.56,11.92
smiley,GA_mpi,TREE,CLONE,BEST,WORST,2,8,SSE,4,32.08,11.94
smiley,GA_mpi,TREE,CLONE,BEST,WORST,2,10,SSE,4,32.89,11.91
smiley,GA_mpi,TREE,CLONE,BEST,WORST,3,1,SSE,4,31.81,11.73
smiley,GA_mpi,TREE,CLONE,BEST,WORST,3,2,SSE,4,32.91,11.75
smiley,GA_mpi,TREE,CLONE,BEST,WORST,3,4,SSE,4,32.12,11.78
smiley,GA_mpi,TREE,CLONE,BEST,WORST,3,6,SSE,4,30.61,11.82
smiley,GA_mpi,TREE,CLONE,BEST,WORST,3,8,SSE,4,29.95,11.87
smiley,GA_mpi,TREE,CLONE,BEST,WORST,3,10,SSE,4,31.36,11.94
smiley,GA_mpi,TREE,CLONE,BEST,WORST,4,1,SSE,4,34.06,11.73
smiley,GA_mpi,TREE,CLONE,BEST,WORST,4,2,SSE,4,31.25,11.73
smiley,GA_mpi,TREE,CLONE,BEST,WORST,4,4,SSE,4,32.76,11.79
smiley,GA_mpi,TREE,CLONE,BEST,WORST,4,6,SSE,4,31.19,11.83
smiley,GA_mpi,TREE,CLONE,BEST,WORST,4,8,SSE,4,32.23,11.89
smiley,GA_mpi,TREE,CLONE,BEST,WORST,4,10,SSE,4,29.46,11.86
smiley,GA_mpi,TREE,CLONE,BEST,WORST,5,1,SSE,4,33.93,11.74
smiley,GA_mpi,TREE,CLONE,BEST,WORST,5,2,SSE,4,30.83,11.74
smiley,GA_mpi,TREE,CLONE,BEST,WORST,5,4,SSE,4,32.94,11.78
smiley,GA_mpi,TREE,CLONE,BEST,WORST,5,6,SSE,4,32.3,11.81
smiley,GA_mpi,TREE,CLONE,BEST,WORST,5,8,SSE,4,30.25,11.81
smiley,GA_mpi,TREE,CLONE,BEST,WORST,5,10,SSE,4,31.49,11.85
smiley,GA_mpi,NETA,CLONE,BEST,BEST,1,1,SSE,4,33.26,11.86
smiley,GA_mpi,NETA,CLONE,BEST,BEST,1,2,SSE,4,33.8,11.75
smiley,GA_mpi,NETA,CLONE,BEST,BEST,1,4,SSE,4,32.38,11.81
smiley,GA_mpi,NETA,CLONE,BEST,BEST,1,6,SSE,4,32.68,11.83
smiley,GA_mpi,NETA,CLONE,BEST,BEST,1,8,SSE,4,32.75,11.92
smiley,GA_mpi,NETA,CLONE,BEST,BEST,1,10,SSE,4,31.85,11.98
smiley,GA_mpi,NETA,CLONE,BEST,BEST,2,1,SSE,4,33.95,11.73
smiley,GA_mpi,NETA,CLONE,BEST,BEST,2,2,SSE,4,32.73,11.75
smiley,GA_mpi,NETA,CLONE,BEST,BEST,2,4,SSE,4,34.13,11.75
smiley,GA_mpi,NETA,CLONE,BEST,BEST,2,6,SSE,4,32.44,11.81
smiley,GA_mpi,NETA,CLONE,BEST,BEST,2,8,SSE,4,32.85,11.91
smiley,GA_mpi,NETA,CLONE,BEST,BEST,2,10,SSE,4,30.31,11.82
smiley,GA_mpi,NETA,CLONE,BEST,BEST,3,1,SSE,4,32.5,11.74
smiley,GA_mpi,NETA,CLONE,BEST,BEST,3,2,SSE,4,33.18,11.73
smiley,GA_mpi,NETA,CLONE,BEST,BEST,3,4,SSE,4,32.95,11.74
smiley,GA_mpi,NETA,CLONE,BEST,BEST,3,6,SSE,4,35.0,11.77
smiley,GA_mpi,NETA,CLONE,BEST,BEST,3,8,SSE,4,33.12,11.86
smiley,GA_mpi,NETA,CLONE,BEST,BEST,3,10,SSE,4,31.71,11.83
smiley,GA_mpi,NETA,CLONE,BEST,BEST,4,1,SSE,4,32.2,11.73
smiley,GA_mpi,NETA,CLONE,BEST,BEST,4,2,SSE,4,34.01,11.81
smiley,GA_mpi,NETA,CLONE,BEST,BEST,4,4,SSE,4,33.68,11.76
smiley,GA_mpi,NETA,CLONE,BEST,BEST,4,6,SSE,4,31.65,11.79
smiley,GA_mpi,NETA,CLONE,BEST,BEST,4,8,SSE,4,30.77,11.81
smiley,GA_mpi,NETA,CLONE,BEST,BEST,4,10,SSE,4,32.0,11.82
smiley,GA_mpi,NETA,CLONE,BEST,BEST,5,1,SSE,4,32.36,11.76
smiley,GA_mpi,NETA,CLONE,BEST,BEST,5,2,SSE,4,31.68,11.76
smiley,GA_mpi,NETA,CLONE,BEST,BEST,5,4,SSE,4,33.15,11.77
smiley,GA_mpi,NETA,CLONE,BEST,BEST,5,6,SSE,4,34.29,11.74
smiley,GA_mpi,NETA,CLONE,BEST,BEST,5,8,SSE,4,32.5,11.78
smiley,GA_mpi,NETA,CLONE,BEST,BEST,5,10,SSE,4,32.09,11.81
smiley,GA_mpi,NETB,CLONE,WORST,BEST,1,1,SSE,4,32.74,11.87
smiley,GA_mpi,NETB,CLONE,WORST,BEST,1,2,SSE,4,32.85,11.86
smiley,GA_mpi,NETB,CLONE,WORST,BEST,1,4,SSE,4,31.31,11.83
smiley,GA_mpi,NETB,CLONE,WORST,BEST,1,6,SSE,4,33.54,11.85
smiley,GA_mpi,NETB,CLONE,WORST,BEST,1,8,SSE,4,33.33,11.92
smiley,GA_mpi,NETB,CLONE,WORST,BEST,1,10,SSE,4,32.36,11.93
smiley,GA_mpi,NETB,CLONE,WORST,BEST,2,1,SSE,4,33.21,11.73
smiley,GA_mpi,NETB,CLONE,WORST,BEST,2,2,SSE,4,33.78,11.73
smiley,GA_mpi,NETB,CLONE,WORST,BEST,2,4,SSE,4,33.18,11.75
smiley,GA_mpi,NETB,CLONE,WORST,BEST,2,6,SSE,4,32.41,11.77
smiley,GA_mpi,NETB,CLONE,WORST,BEST,2,8,SSE,4,33.01,11.86
smiley,GA_mpi,NETB,CLONE,WORST,BEST,2,10,SSE,4,30.21,11.83
smiley,GA_mpi,NETB,CLONE,WORST,BEST,3,1,SSE,4,32.65,11.87
smiley,GA_mpi,NETB,CLONE,WORST,BEST,3,2,SSE,4,32.1,11.74
smiley,GA_mpi,NETB,CLONE,WORST,BEST,3,4,SSE,4,34.23,11.74
smiley,GA_mpi,NETB,CLONE,WORST,BEST,3,6,SSE,4,32.67,11.77
smiley,GA_mpi,NETB,CLONE,WORST,BEST,3,8,SSE,4,31.36,11.81
smiley,GA_mpi,NETB,CLONE,WORST,BEST,3,10,SSE,4,31.75,11.85
smiley,GA_mpi,NETB,CLONE,WORST,BEST,4,1,SSE,4,30.89,11.86
smiley,GA_mpi,NETB,CLONE,WORST,BEST,4,2,SSE,4,32.21,11.74
smiley,GA_mpi,NETB,CLONE,WORST,BEST,4,4,SSE,4,32.54,11.77
smiley,GA_mpi,NETB,CLONE,WORST,BEST,4,6,SSE,4,32.98,11.76
smiley,GA_mpi,NETB,CLONE,WORST,BEST,4,8,SSE,4,31.99,11.81
smiley,GA_mpi,NETB,CLONE,WORST,BEST,4,10,SSE,4,30.69,11.85
smiley,GA_mpi,NETB,CLONE,WORST,BEST,5,1,SSE,4,31.13,11.74
smiley,GA_mpi,NETB,CLONE,WORST,BEST,5,2,SSE,4,34.45,11.74
smiley,GA_mpi,NETB,CLONE,WORST,BEST,5,4,SSE,4,34.06,11.74
smiley,GA_mpi,NETB,CLONE,WORST,BEST,5,6,SSE,4,35.47,11.76
smiley,GA_mpi,NETB,CLONE,WORST,BEST,5,8,SSE,4,32.04,11.78
smiley,GA_mpi,NETB,CLONE,WORST,BEST,5,10,SSE,4,32.08,11.8
smiley,GA_mpi,TORUS,CLONE,BEST,BEST,1,1,SSE,4,34.26,11.74
smiley,GA_mpi,TORUS,CLONE,BEST,BEST,1,2,SSE,4,33.57,11.75
smiley,GA_mpi,TORUS,CLONE,BEST,BEST,1,4,SSE,4,33.2,11.82
